L000000;Distrib_DLC_10042026;10042026
L001915;00;3012410101014;CHARLES ERIC LAPORTE;;1;RUE DES ETANGS A2;;;92140;CLAMART;FRANCE;;06 09 53 48 12;;contact@charles-eric-laporte.fr;www.charles-eric-laporte.fr;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001916;00;3019000481006;NATHALIE BOYCE;;3;RUE MALBENS;;;12330;MARCILLAC VALLON;FRANCE;;06 05 11 96 85;;nathalie.boyce@sfr.fr;danslalumieredesarbres.fr;83342251200024;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001917;00;3012410102011;EDITIONS L ESCALIER;;19;IMPASSE DU BOURRELIER;;;84210;ST DIDIER;FRANCE;;04 88 50 14 82;;contact@editions-lescalier.com;www.editions-lescalier.com;51952072000011;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001918;00;3012413240017;PIERRE YVES MILLOT;DISTRIBUTION;67;RUE COMPANS;;;75019;PARIS;FRANCE;;01 53 19 15 10;;pymillot@yahoo.com;www.chez.com/pymillot;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001919;00;3019000009606;BVR;DISTRIBUTION;107;IMPASSE DU MOULIN;;SAINTE-MARGUERITE-DES-LOGES;14140;LIVAROT;FRANCE;;02 31 31 15 78;;editions-bvr@orange.fr;bnoel.herbaut.de/;48128481800012;;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001920;00;3012441780011;VOLODALEN;DISTRIBUTION;10;LIEU-DIT SOUS LE DIEVANT;;;39270;CHAVERIA;FRANCE;;09 64 40 31 15;;barbara@volodalen.com;www.volodalen.com;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001921;00;3019008162105;PASCAL LEBLOND;;12;CARRER DELS CORDERS;;;08003;BARCELONE;ESPAGNE;;0034 6 78 28 96 61;;leblond_pascal@hotmail.com;;;;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001922;00;3019000096705;TEKMATH;;7;ALLEE DES TULIPES;APP 322;;78260;ACHERES;FRANCE;;06 51 02 38 28;;auteur@tekmath.com;www.tekmath.com;75005015500019;;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001923;00;3019007116307;VANESSA CERISE;VANESSA CERISE;18;RUE CHARLES DESPEAUX;;;78400;CHATOU;FRANCE;;06 24 64 15 95;;vanessa.serise@hotmail.fr;www.vanessacerise.fr;80258264300028;FR70802582643;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001924;00;3019000526707;IMAGES ET SAVOIRS;;12;AVENUE SAINT-JEROME;;;13100;AIX EN PROVENCE;FRANCE;;06 31 89 40 43;;confirmation@histoirealacarte.com;www.histoirealacarte.com;41470078100027;FR46414700781;;;01;0;00;00;;;02;01;02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FIN
L001925;00;3012461990018;KAZACHOK;DISTRIBUTION;44;RUE LA BRUYERE;;;75009;PARIS;FRANCE;;01 40 82 71 00;01 48 78 12 43;nc@kazachok.com;www.kazachok.com;43876615600022;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001926;00;3019000160000;NINA DALICHAMP;DISTRIBUTION;16;AVENUE PASTEUR;;;83830;BARGEMON;FRANCE;;06 61 78 64 26;;maia.du.ciel@gmail.com;;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001927;00;3019000550801;PASSION PHENIX;AUDE MARONGIU;12B;CHEMIN DE VAUCROZE;;;84370;BEDARRIDES;FRANCE;;07 88 09 27 07;;passionphenix@gmail.com;passionphenix.com;98337847200010;;;;01;1;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001928;00;3012463020010;PARAVISION EUROPE;DISTRIBUTION;9;RUE SAINTE ANNE;;;75001;PARIS;FRANCE;;01 40 20 01 01;01 40 20 01 20;d.fontaine@parravision.fr;www.paravision.fr;48815928600019;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001929;00;3015594133918;TRANSTAR;INTERAL SARL;;JAUGY;;;41130;GIEVRES;FRANCE;;02 54 98 64 11;;interal@axiel.com;www.axiel.com;37771043900029;FR27377710439;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001930;00;3019000097009;MONEDIERES;SAS SYNTHAXES I&P;7 B;RUE PETINIAUD BEAUPEYRAT;;;87000;LIMOGES;FRANCE;;05 44 24 84 77;08 26 99 60 37;contact@lesmonedieres.fr;www.editions-monedieres.com;79075969000023;FR37790759690;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001931;00;3012488410018;CHARIELLEDITIONS;DISTRIBUTION;25;BIS, AVENUE DE LATTRE DE TASSIGNY;;;91400;ORSAY;FRANCE;;01 69 28 77 57;01 69 28 76 70;charielleditons@club-internet.fr;charielleditions.jimdo.com;0442490400010;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001932;00;3012464300012;CHANT DES SPHERES;DISTRIBUTION;22;AVENUE ALFRED BORRIGLIONE;;;06100;NICE;FRANCE;NPAI;04 93 98 69 87;04 93 51 26 17;aaronpardo@orange.fr;;96580136800022;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001933;00;3012409850015;TERREFORT;DISTRIBUTION;71;CHEMIN LAFILAIRE;;;31500;TOULOUSE;FRANCE;;05 61 11 23 00;;terrefort@wanadoo.fr;;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001934;00;3019007665805;MAAT;;112;CHEMIN DE LA MOLLE;;;13590;MEYREUIL;FRANCE;;07 77 89 16 52;;b.jullion@gmail.com;maatmediadusud.com;89883569900015;;;;01;1;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001935;00;3019008162303;YAKABOOKS;;;LD MILLOC;;;32700;LECTOURE;FRANCE;;06 10 58 68 13;;contact@yakabooks.com;www.yakabooks.com;82023511700018;;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001936;00;3012386670000;MICHEL RELAVE;DISTRIBUTION;;QUARTIER ST MICHEL;;;83690;SALERNES;FRANCE;;04 94 70 79 29;04 94 70 79 29;michelrelave@wanadoo.fr;www.professonncancer.com;;;;;01;0;00;00;;0000000;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001937;00;3019008188907;LES EDITIONS AU PLURIEL;LES EDITIONS AU PLURIEL;140;CHEMIN DE CHAMPVERT;;;07140;LES VANS;FRANCE;;04 75 94 95 61;;leseditionsaupluriel@gmail.com;www.leseditionsaupluriel.com;80163929500022;FR10801639295;;;01;0;00;00;;0000000;02;01;01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FIN
L001938;00;3012413720014;EKOTY;DISTRIBUTION;128;PASEO DE LA CASTELLANA;;;E 28046;MADRID;ESPAGNE;;0034 913 193 340;;ekoty@ekoty.com;;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001939;00;3019008272101;PHILIPPE VAILLE;VAILLE PHILIPPE;116;RUE LIELAND;;;67310;TRAENHEIM;FRANCE;;06 95 91 09 57;;Philippevaille9@gmail.com;www.philippevaille.fr;84763142100017;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001940;00;3012420680011;CHRISTIAN HUET;DISTRIBUTION;96;RUE DE LAFONTAINE;;;75016;PARIS;FRANCE;;01 45 24 45 48;01 40 50 14 78;;;78442861700020;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001941;00;3012491760018;L HERBE QUI TREMBLE;DISTRIBUTION;6;PLACE DE NORMANDY;;;64140;BILLERE;FRANCE;;05 59 90 68 83;;contact@lherbequitremble.fr;www.lherbequitremble.fr;50853568900014;;;;01;0;00;00;;;02;01;02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FIN
L001942;00;3019000034905;LIBER MIRABILIS;;11;RUE GROS;;;75016;PARIS;FRANCE;;06 71 32 85 80;;revue.liber-mirabilis@orange.fr;http://www.liber-mirabilis.com;34077995800040;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001943;00;3012476880014;CHEMIN DU PELERIN;DISTRIBUTION;6;AVENUE PEGOUD;;;91170;VIRY CHATILLON;FRANCE;;01 69 05 12 28;;chemindupelerin@gmail.com;www.chemindupelerin.com;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001944;00;3012410221019;LA PIONNIERE;DISTRIBUTION;1;RUE DE SAINT HILARION;;;28230;DROUE SUR DROUETTE;FRANCE;;06 23 64 78 83;;contact@lapionniere.com;www.lapionniere.com;;FR17500633912;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001945;00;3019000481709;PENTA EDITIONS;;59;RUE SAINT ANDRE DES ARTS;;;75006;PARIS;FRANCE;;06 89 21 24 35;;penta.nouvelleseditions@gmail.com;www.penta-editions.fr;43188411300025;;;;01;0;00;00;;;02;01;02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FIN
L001946;00;3012463390014;D'ICI ET D'AILLEURS;DISTRIBUTION;;LES CLOITRES;;;73670;ST PIERRE D ENTREMONT;FRANCE;;08 72 57 20 67;;info@ici-ailleurs.fr;www.ici-ailleurs.fr;48917171000010;;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001947;00;3012463900015;ARTHUR ET CIE;DISTRIBUTION;62B;AVENUE DES TUILIERES;BATIMENT A;RESIDENCE LE SERENA;06800;CAGNES SUR MER;FRANCE;;06 32 35 92 76;;contact@arthur-et-cie.com;www.arthur-et-cie.com;48784793100010;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001948;00;3012410042010;AU TEMPS DE LIRE;;102;RUE DES AMANDIERS;;;34160;BOISSERON;FRANCE;;06 07 36 13 79;;autempsdelire@laposte.net;www.autempsdelire.fr;45383220600016;;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001949;00;3012411230010;LE LAURIER;DISTRIBUTION;2;PASSAGE DES ENTREPRENEURS;;;75015;PARIS;FRANCE;;01 45 51 55 08;01 45 51 81 83;editions@lelaurier.fr;www.editions-lelaurier.com;;;;;01;0;00;00;;;02;01;02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FIN
L001950;00;3012463430017;HAUTEUR D'HOMME;DISTRIBUTION;42;AVENUE DE VALS;;;43750;VALS PRES LE PUY;FRANCE;;04 71 09 35 44;04 71 09 35 44;editions.hauteurdhomme@gmail.com;www.hauteur-dhomme.fr;44321773200017;;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001951;00;3019000370201;EDITIONS HELICHRYSE;;15;RUE DE LA REPUBLIQUE;;;69250;NEUVILLE-SUR-SAONE;FRANCE;;06 14 17 61 69;;editions.helichryse@gmail.com;;51493238300029;;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001952;00;3012463440016;ALBERTINE;DISTRIBUTION;288;RUE SAINT-JACQUES;;;75005;PARIS;FRANCE;;01 43 06 43 96;;contact-albertine@orange.fr;www.editions-albertine.fr;48530012300018;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001953;00;3019000278903;LA MAISON BRULEE;LA MAISON BRULEE;18;RUE DE ST GERMAIN;;;28240;ST MAURICE ST GERMAIN;FRANCE;;06 72 08 83 02;;editions@lamaisonbrulee.fr;www.editionslamaisonbrulee.fr/;43360561500049;;;;01;0;00;00;;0000000;02;01;01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FIN
L001954;00;3019000533705;LES VAISSEAUX DE PIERRES;IMAGINAIRES ANCIENS ET CONTEMPORAINS;3;RUE COLARY;;;56340;CARNAC;FRANCE;;07 89 98 26 77;;lesvaisseauxdepierres@gmail.com;lesvaisseauxdepierres-carnac.fr;91168775400018;FR58911687754;;;01;1;00;00;;;02;01;02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FIN
L001955;00;3019000188608;VLAD PRODUCTIONS;SURVIE ET CONSEQUENCE;10;RUE DU CONGO;;;44800;SAINT HERBLAIN;FRANCE;;06 69 02 77 61;;romain.pierre@vladproductions.fr;vladproductions.fr;51940704300024;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001956;00;3019000424300;EDITIONS L'ORPAILLEUR;ASSOCIATION L'ORPAILLEUR;10;ROUTE DE PIBRAC;;;31490;LEGUEVIN;FRANCE;;06 71 76 56 23;;lorpailleur@orange.fr;outsiderland.com/orpailleur/;92428281700015;;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001957;00;3019000363104;SYLVIE ETIENT;EDITIONS;36;RUE POUCHET;;;75017;PARIS;FRANCE;;06 80 22 43 18;;sylvieetient@gmail.com;sylvieetientauteure.com;35132697000040;;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001958;00;3019000064506;EDUC-I;EDUC-I;1;CHEMIN DE LA FONETE;;;30700;ST QUENTIN LA POTERIE;FRANCE;;09 77 49 06 06;;contact@educ-i.fr;www.educ-i.fr;52071247200015;FR55520712472;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001959;00;3019000343304;EDITIONS EN CAVALE;;1;RUE TARENTAISE;;;69300;CALUIRE ET CUIRE;FRANCE;;06 84 77 51 17;;juline@en-cavale.fr;en-cavale.fr;84501150100010;FR43845011501;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001960;00;3012425330010;ELOCOQUENT;DISTRIBUTION;5;RUE MEDERIC;;;75017;PARIS;FRANCE;;01 47 66 70 75;;elise.durr@wanadoo.fr;www.elocoquent.org;;;;;01;0;00;00;;;02;01;02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FIN
L001961;00;3012464920012;SECRETS DES TOILES;DISTRIBUTION;4;RUE ROYALE;;;78000;VERSAILLES;FRANCE;;;;secretsdestoiles@wanadoo.fr;www.secrets-des-toiles.com;48882200800014;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001962;00;3012463410019;LUIGI CASTELLI;DISTRIBUTION;;BP 504;;;13091;AIX EN PROVENCE CEDEX 2;FRANCE;;04 42 20 08 48;04 42 20 50 69;dv9@wanadoo.fr;www.editionsluigicastelli.com;35094505100034;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001963;00;3012479470014;LES ASCLEPIADES;DISTRIBUTION;71;LES CAVES;;;18170;ARDENAIS;FRANCE;;02 48 56 33 90;;asclep@orange.fr;www.editions-les-asclepiades.fr;44364539500015;FR70443645395;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001964;00;3012466800015;SONOBOOK;DISTRIBUTION;37;RUE EDOUARD LARROQUE;;;33000;BORDEAUX;FRANCE;;06 61 95 64 25;09 56 00 14 35;contact@sonobook.com;www.sonobook.fr;48957993800015;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001965;00;3019000428001;ALEXITERE;;715;CHEMIN DU QUART;;;82000;MONTAUBAN;FRANCE;;06 84 14 82 60;;alexitere@medecine-des-arts.com;www.medecine-des-arts.com;35325180400038;FR63353251804;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001966;00;3012467910010;FACULTE LIBRE D'ENERGETIQUE;TRADITIONNELLE CHINOISE - FLETC;20;RUE FERNAND MERLANE;;;11000;CARCASSONNE;FRANCE;;04 68 25 45 84;;contactfletc@orange.fr;www.fletc.fr;43344586300015;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001967;00;3019000065206;ATLANTIS;EDITIONS;17;GELTENDORFER STRASSE;;;DE 86316;FRIEDBERG;ALLEMAGNE;;0033 47 59 23 751;0049 82 12 67 99 31;editions.atlantis@orange.fr;www.editionatlantis.de;;DE127195341;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001968;00;3019000556407;ENCRE ET NUMERIQUE;ENCRE ET NUMERIQUE;30;RUE DES PETITES ECURIES;;;75010;PARIS;FRANCE;;+33 6 62 49 67 80;;justine@editions-animees.com;WWW.EDITIONS-ANIMEES.COM;80751478100036;FR07807514781;;;01;1;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001969;00;3012425370016;ROGER CHENAULT;DISTRIBUTION;30;RUE BAUDIN;;APPARTEMENT 144;92400;COURBEVOIE;FRANCE;;01 47 89 00 55;01 47 89 00 55;roger.chenault@wanadoo.fr;www.rogerchenault.fr;40754555700016;;;;01;0;00;00;;0000000;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001970;00;3012429660014;ODYSSEE;DISTRIBUTION;43;ROUTE DE LAVAUR;;;81304;GRAULHET CEDEX;FRANCE;;06 30 92 52 53;;g.cargueray@editionsodyssee.com;www.editionsodyssee.com;38418482600012;;;;01;0;02;00;;0000000;02;01;01;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FIN
L001971;00;3019008220201;PIERRE ADONIS;;3;RUE DE GELOS;;CHEZ MLLE VENET;64000;PAU;FRANCE;;0611374612;;pierreadoniswriter@gmail.com;www.cap-x.net;51296818100010;;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001972;00;3012410099014;ROLAND DE BIASI;;;VILLA LA BOITE D'ALLUMETTES;;;97113;GOURBEYRE;FRANCE;;06 90 56 26 75;;roland.debiasi@wanadoo.fr;;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001973;00;3019000459807;LABORATOIRE DES IMPOSSIBLES;;218;AVENUE HONORE COUTTOLENC;LE PONT LONG;;04400;BARCELONNETTE;FRANCE;;06 88 39 60 84;;labodesimpossibles@free.fr;;90299931700024;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001974;00;3019000329209;TWINSTAR EDITIONS;;30; RUE JULIEN;;;83200;TOULON;FRANCE;;06 78 42 10 73;;gaelizmluna@gmail.com;www.gaelizm.fr;79289382800022;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001975;00;3019008262706;LE MIROIR SANS TAIN EDITIONS;;12;RUE DES PRUNIERS;;;17350;GRANDJEAN;FRANCE;;07 87 33 20 95;;lemiroirsanstain.editions@gmail.com;www.lemiroirsanstain-editions.fr;53532502100017;FR11535325021;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001976;00;3019000485905;LE MAINE COON EDITEUR;AXOTHA;24;RUE DE L'OPERA;;;13100;AIX EN PROVENCE;FRANCE;;06 80 72 73 51;;gillot1olivier@gmail.com;;79925402400018;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001977;00;3019008162402;EMERGENCE;;530;AVENUE JOSEPH GASQUET;;;83100;TOULON;FRANCE;;04 94 16 90 20;04 94 16 90 29;emergence.edition@free.fr;;82931535700014;FR67829315357;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001978;00;3019000064605;YOLANDE DE ZAROBE;;47;PERSPECTIVE COTE DES BASQUES;RESIDENCE NADAILLAC;;64200;BIARRITZ;FRANCE;;05 59 24 51 83;;mdez@numericable.fr;www.tibetan-lhasa-apso.com/;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001979;00;3019008094901;NAWFAL JORIO;;59 B;RUE KAREL VANDE WOESTIJNE,;;;BE1050;BRUXELLES;BELGIQUE;;0032 492724164;;n.jorio@outlook.com;www.nawfaljorio.com;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001980;00;3015594031306;LES SAVOIRS INEDITS;DISTRIBUTION;2;RUE DU VERGER BEAU;;;86120;TERNAY;FRANCE;;05 49 22 42 28;;lessavoirsinedits@orange.fr;wwww.lessavoirsinedits.fr;49217699500016;;;;01;0;00;00;;;02;01;02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FIN
L001981;00;3019000026801;CASANOSTRA59;;238;ROUTE DE LINSELLES;;;59118;WAMBRECHIES;FRANCE;;06 59 11 19 02;;j.muselet@house-up.com;www.casanostra59.canalblog.com;;;;;01;0;00;00;;0000000;02;01;01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001982;00;3012472020018;LA CAUSE;LA CAUSE;69;AVENUE ERNEST JOLY;;;78955;CARRIERES SOUS POISSY;FRANCE;;01 39 70 60 52;;editions@lacause.org;www.lacause.org;78503802700013;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001983;00;3012422800011;CITICA;DISTRIBUTION;55;AVENUE LOUIS BREGUET;;BAT ARIANE;31400;TOULOUSE;FRANCE;;05 62 47 18 22;05 62 47 18 40;citica@citica.com;www.citica.com;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001984;00;3019000035100;CY.TER;EDITIONS;20;RUE FERME;ZA SUD;;41100;VENDOME;FRANCE;;02 54 89 02 34;;cy.ter@wanadoo.fr;www.cyter-editions.com;41525220400029;FR77415252204;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001985;00;3012487610013;ARTISHOW;DISTRIBUTION;12;RUE PIERRE PALLIOT;;;21000;DIJON;FRANCE;;06 43 23 08 02;;contact@assoartishow.fr;www.assoartishow.fr;50056221000012;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001986;00;3019000179804;ARTDEREV;DISTRIBUTION;354;CHEMIN DU HAUT DE LA GARENNE;HENRI CLAUDE LAPIERRE;LA GARENNE;69620;THEIZE;FRANCE;;06 06 49 82 53;;contact@artderev.fr;;79827242300012;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001987;00;3019000065404;SOCIETE DE LITTERATURES CLASSIQUES;SLC;25;RUE LOUIS PARANT;;;31300;TOULOUSE;FRANCE;;06 88 16 14 55;;litteratures.classiques@univ-tlse2.fr;;34524597100014;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001988;00;3019008262409;PLM DIFFUSION;PLM DIFFUSION;11B;RUE RONTGEN;ZI DE KERNEVEZ;;29000;QUIMPER;FRANCE;;02 98 94 62 44;;commande@palemon.fr;;83393387200016;FR35833933872;;;01;1;00;00;;;02;01;02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FIN
L001989;00;3019008206908;AROLLA.BIZ;;5;PLACE DE LA POSTE;;;1986;AROLLA;SUISSE;;41 2 72 83 13 78;;shop@arolla.org;www.arolla.biz;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001990;00;3019008133303;ASAH;;15;RUE DES FONTENELLES;;;78920;ECQUEVILLY;FRANCE;;06 10 47 83 93;;direction@collectif-asah.org;collectif-asah.org;41928438500020;FR41419284385;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001991;00;3019000547009;LAURENT DINS;LAURENT DINS;1;PLACE DU PONT SAINTE ANNE;;;50500;CARENTAN LES MARAIS;FRANCE;;07 49 00 32 22;;blobcircus@gmail.com;;92529750900034;FR83925297509;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001992;00;3019000065503;OSTEOPATHIE CONSEIL;;11;BD MONTEBELLO;;;81000;ALBI;FRANCE;;05 65 47 04 23;;myosteo@orange.fr;www.osteopathie-conseil.com;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001993;00;3012426240011;FUTURIBLES;DISTRIBUTION;47;RUE DE BABYLONE;;;75007;PARIS;FRANCE;;01 53 63 37 70;01 42 22 65 54;revue@futuribles.com;www.futuribles.com;;;;;01;0;00;00;;0000000;02;01;02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FIN
L001994;00;3019008310308;BLANCHARD LEMA D;;258B;AVENUE JEAN VAN HORENBEECK;;;BE1160;AUDERGHEM (BRUXELLES);BELGIQUE;;0032 465 35 02 54;;blanchardlema@gmail.com;;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001995;00;3012411790019;EDITIONS GREGES;;30;ALLEE DES ROSIERS;;;13100;AIX EN PROVENCE;FRANCE;;06 72 57 95 37;;editionsgreges@gmail.com;editionsgreges.fr;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001996;00;3019000064803;LBE OUVRAGE.NET;LBE OUVRAGE.NET;9;RUE DAGORNO;;;75012;PARIS;FRANCE;;06 12 13 78 54;;direction@ouvrage.net;www.ouvrage.net/#/livres/4561137446;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001997;00;3019000035209;L'OR DES ETOILES;;29;RUE ST ETIENNE;;;89450;VEZELAY;FRANCE;;03 86 33 30 06;03 86 33 34 54;libraire@ordesetoiles.fr;www.ordesetoiles.fr;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001998;00;3019000258707;MARJORIE MARAIS;;39;CHEMIN DE LA GROTTE;;;74320;SEVRIER;FRANCE;;06 62 23 63 45;;contact@sa-cree-amour.fr;www.sa-cree-amour.fr;;;;;01;0;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
L001999;00;3012465420016;HAPPY LEARNING;DISTRIBUTION;6;ALLEE DU COLOMBIER;;;78230;LE PECQ;FRANCE;;09 61 52 97 68;01 34 51 76 54;contact@mescartesmemo.fr;;48904931200015;;;;01;1;00;00;;;02;01;02;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FIN
